date,time,ip,method,path,protocol,status,referrer,user_agent,payload,anomaly_score,is_anomaly
08/Jan/2025,19:11:45,82.193.20.114,GET,"/transakcja,fca761f3e926a29b7b47113f319256c83dbe6c90",HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",,0.45539364,False
08/Jan/2025,19:12:06,82.193.20.114,POST,"/transakcja,fca761f3e926a29b7b47113f319256c83dbe6c90",HTTP/1.1,200,"https://kingbank.pl/transakcja,fca761f3e926a29b7b47113f319256c83dbe6c90","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",action=execute,0.6531824,False
08/Jan/2025,19:12:32,81.207.6.165,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.24245003,False
08/Jan/2025,19:12:49,81.207.6.165,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,1.6181753,False
08/Jan/2025,19:13:18,81.207.6.165,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,login=wojszy5174&password=&action=login,0.33651906,False
08/Jan/2025,19:13:18,81.207.6.165,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.15872878,False
08/Jan/2025,19:14:59,82.80.124.75,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.710539,False
08/Jan/2025,19:15:09,82.80.124.75,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.96408176,False
08/Jan/2025,19:15:14,82.80.124.75,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",login=adabia6902&password=&action=login,0.47861156,False
08/Jan/2025,19:15:14,82.80.124.75,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.166418,False
08/Jan/2025,19:16:12,81.207.6.165,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,action=logout,1.7883888,False
08/Jan/2025,19:16:12,81.207.6.165,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.20140722,False
08/Jan/2025,19:19:43,81.113.175.195,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.39079165,False
08/Jan/2025,19:20:23,81.113.175.195,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.16892967,False
08/Jan/2025,19:20:52,81.113.175.195,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,login=katpie5597&password=&action=login,0.44162259,False
08/Jan/2025,19:20:52,81.113.175.195,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.14266527,False
08/Jan/2025,19:24:14,185.61.45.29,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.35405725,False
08/Jan/2025,19:24:48,185.61.45.29,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.72451603,False
08/Jan/2025,19:25:21,185.61.45.29,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",login=beawil9047&password=&action=login,0.37815195,False
08/Jan/2025,19:25:21,185.61.45.29,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.1313127,False
08/Jan/2025,19:25:50,185.61.45.29,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",action=logout,1.9171753,False
08/Jan/2025,19:25:50,185.61.45.29,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.12755275,False
08/Jan/2025,19:28:59,82.23.194.150,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.66003567,False
08/Jan/2025,19:29:17,82.23.194.150,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.18350402,False
08/Jan/2025,19:29:34,82.23.194.150,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,login=katzi7102&password=&action=login,0.28565472,False
08/Jan/2025,19:29:34,82.23.194.150,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.09246515,False
08/Jan/2025,19:32:02,82.146.24.100,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.52503526,False
08/Jan/2025,19:32:32,82.146.24.100,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.7218884,False
08/Jan/2025,19:32:41,82.146.24.100,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",login=joabie7713&password=&action=login,0.35710344,False
08/Jan/2025,19:32:41,82.146.24.100,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.08293997,False
08/Jan/2025,19:36:10,82.23.194.150,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,action=logout,1.9067328,False
08/Jan/2025,19:36:10,82.23.194.150,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.18085846,False
08/Jan/2025,19:45:05,81.237.219.84,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.5116973,False
08/Jan/2025,19:45:33,81.237.219.84,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.1863645,False
08/Jan/2025,19:46:03,81.237.219.84,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",login=karsie6338&password=&action=login,0.51648265,False
08/Jan/2025,19:46:03,81.237.219.84,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.18519463,False
08/Jan/2025,19:51:18,82.253.163.52,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.4460024,False
08/Jan/2025,19:51:26,82.253.163.52,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.9732334,False
08/Jan/2025,19:51:32,82.253.163.52,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",login=ewapan3980&password=&action=login,0.39705825,False
08/Jan/2025,19:51:32,82.253.163.52,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.11900127,False
08/Jan/2025,19:51:40,81.237.219.84,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",action=logout,1.8491272,False
08/Jan/2025,19:51:40,81.237.219.84,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.09400688,False
08/Jan/2025,19:52:02,82.253.163.52,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.5409585,False
08/Jan/2025,19:53:25,82.253.163.52,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",recipientAccount=10+9198+0003+1147+6731+1387+7867&recipientName=Micha%C5%82+D%C4%85bek&street=ul.+Ogrodowa&houseNumber=89&apartmentNumber=24&postalCode=62343&city=Mi%C5%82owo&transferTitle=Sk%C5%82adka+na+ubezpieczenie&action=send&savedRecipient=1,1.6325175,False
08/Jan/2025,19:53:25,82.253.163.52,GET,"/transakcja,5892328852769c681e1d4230d920e7a165eca5d0",HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.47492948,False
08/Jan/2025,19:53:56,82.253.163.52,POST,"/transakcja,5892328852769c681e1d4230d920e7a165eca5d0",HTTP/1.1,200,"https://kingbank.pl/transakcja,5892328852769c681e1d4230d920e7a165eca5d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",action=execute,0.7648484,False
08/Jan/2025,20:03:07,82.155.213.224,GET,/,HTTP/1.1,200,,curl/7.78.0,,0.90598524,False
08/Jan/2025,20:05:31,185.145.73.200,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.85712993,False
08/Jan/2025,20:08:54,82.183.61.210,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",,0.7222491,False
08/Jan/2025,20:08:56,82.183.61.210,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",,0.89061576,False
08/Jan/2025,20:08:58,82.183.61.210,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",login=katskr5607&password=&action=login,0.43401712,False
08/Jan/2025,20:08:58,82.183.61.210,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",,0.23070435,False
08/Jan/2025,20:09:40,185.210.21.135,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.42568722,False
08/Jan/2025,20:09:46,185.210.21.135,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.5061204,False
08/Jan/2025,20:09:50,185.210.21.135,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",login=beakoz4553&password=&action=login,0.60175234,False
08/Jan/2025,20:09:50,185.210.21.135,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.18780789,False
08/Jan/2025,20:11:25,185.210.21.135,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",action=logout,1.9801662,True
08/Jan/2025,20:11:25,185.210.21.135,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.19517079,False
08/Jan/2025,20:13:57,81.15.62.226,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.66807044,False
08/Jan/2025,20:14:05,81.15.62.226,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.36256808,False
08/Jan/2025,20:14:13,81.15.62.226,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,login=julsto7794&password=&action=login,0.44101962,False
08/Jan/2025,20:14:13,81.15.62.226,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.19191779,False
08/Jan/2025,20:15:38,82.183.61.210,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",action=logout,1.648111,False
08/Jan/2025,20:15:38,82.183.61.210,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",,0.13361178,False
08/Jan/2025,20:20:44,81.15.62.226,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,action=logout,2.4957547,True
08/Jan/2025,20:20:44,81.15.62.226,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.13421631,False
08/Jan/2025,20:25:28,185.171.44.121,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.31319147,False
08/Jan/2025,20:25:33,185.130.184.137,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.1485322,False
08/Jan/2025,20:25:37,185.130.184.137,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.6611776,False
08/Jan/2025,20:26:04,185.171.44.121,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,1.0784779,False
08/Jan/2025,20:26:04,185.130.184.137,POST,/logowanie,HTTP/1.1,400,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,login=beanow1881&password=&action=login,4.075817,True
08/Jan/2025,20:26:08,185.130.184.137,GET,/przypomnienie-hasla,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.31507975,False
08/Jan/2025,20:26:29,185.130.184.137,POST,/przypomnienie-hasla,HTTP/1.1,200,https://kingbank.pl/przypomnienie-hasla,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,login=beanow1881&action=change-password,0.48022968,False
08/Jan/2025,20:26:38,185.171.44.121,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",login=karkow1438&password=&action=login,0.8118054,False
08/Jan/2025,20:26:38,185.171.44.121,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.23440902,False
08/Jan/2025,20:27:07,185.130.184.137,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.4749404,False
08/Jan/2025,20:27:23,185.130.184.137,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,login=beanow1881&password=&action=login,0.4645092,False
08/Jan/2025,20:27:23,185.130.184.137,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.12814787,False
08/Jan/2025,20:27:56,185.130.184.137,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,action=logout,1.7203007,False
08/Jan/2025,20:27:56,185.130.184.137,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.17749324,False
08/Jan/2025,20:32:48,185.171.44.121,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",action=logout,2.3399272,True
08/Jan/2025,20:32:48,185.171.44.121,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.10665901,False
08/Jan/2025,20:35:57,81.132.41.49,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.58336544,False
08/Jan/2025,20:36:25,81.132.41.49,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.1411099,False
08/Jan/2025,20:36:31,81.132.41.49,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",login=dawjar5743&password=&action=login,0.27602252,False
08/Jan/2025,20:36:31,81.132.41.49,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.08686958,False
08/Jan/2025,20:55:24,82.94.213.28,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,0.3962761,False
08/Jan/2025,20:55:29,82.94.213.28,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,0.70114225,False
08/Jan/2025,20:55:45,185.60.195.73,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Linux; Android 12; Redmi Note 12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",,1.1001345,False
08/Jan/2025,20:55:52,82.94.213.28,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,login=Lumaz2879&password=&action=login,0.5129263,False
08/Jan/2025,20:55:52,82.94.213.28,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,0.15180759,False
08/Jan/2025,20:56:00,185.60.195.73,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Linux; Android 12; Redmi Note 12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",,0.8212884,False
08/Jan/2025,20:56:12,82.94.213.28,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,1.2637486,False
08/Jan/2025,20:56:20,185.60.195.73,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Linux; Android 12; Redmi Note 12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",login=joatur1968&password=&action=login,0.5687233,False
08/Jan/2025,20:56:20,185.60.195.73,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Linux; Android 12; Redmi Note 12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",,0.15509404,False
08/Jan/2025,20:56:42,185.60.195.73,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,"Mozilla/5.0 (Linux; Android 12; Redmi Note 12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",,0.72526526,False
08/Jan/2025,20:56:43,82.94.213.28,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,recipientAccount=75+8355+1048+2385+7890+1624+6845&recipientName=Marek+Pietrzak&street=ul.+Le%C5%9Bna&houseNumber=8&apartmentNumber=28&postalCode=78015&city=Zacisze&transferTitle=Koszty+podr%C3%B3%C5%BCy&action=send&savedRecipient=1,0.46405393,False
08/Jan/2025,20:56:43,82.94.213.28,GET,"/transakcja,235f446479d547dee5ff32f3cc2cdf1467c8f49d",HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,0.5189202,False
08/Jan/2025,20:57:00,82.94.213.28,POST,"/transakcja,235f446479d547dee5ff32f3cc2cdf1467c8f49d",HTTP/1.1,200,"https://kingbank.pl/transakcja,235f446479d547dee5ff32f3cc2cdf1467c8f49d",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,action=execute,0.7626182,False
08/Jan/2025,20:57:18,82.94.213.28,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,0.25429624,False
08/Jan/2025,20:57:56,82.94.213.28,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,action=logout,0.78689516,False
08/Jan/2025,20:57:56,82.94.213.28,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,0.21109585,False
